"Entry","Expt","ExptShort","DTF","Name","a","b","c","RR","Environments","aP","bP","cP","Cluster","MacroEnv","T_mean","P_mean","T_mean2","DTF_1","DTF_0","Diff","Increase","P_mean2"
2,"Marchouch, Morocco 2017","Mo17",118,"CDC Rosie AGL",-0.0146750282064116,0.000352470560585572,0.00169075691987598,0.8459236201684,18,1.99187258047008e-15,2.76437549481172e-07,1.07031693317471e-24,"8","Mediterranean",11.8,11.5,13.3,105.746980071849,112.009313960658,6.2623338888092,"T",NA
2,"Metaponto, Italy 2017","It17",138.5,"CDC Rosie AGL",-0.0146750282064116,0.000352470560585572,0.00169075691987598,0.8459236201684,18,1.99187258047008e-15,2.76437549481172e-07,1.07031693317471e-24,"8","Mediterranean",11.2,10.8,12.7,124.046044860653,132.75246506676,8.70642020610647,"T",NA
3,"Rosthern, Canada 2017","Ro17",52.6666666666667,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Temperate",17.5,16.4,19,52.8536497537604,54.3898189115487,1.53616915778829,"T",NA
3,"Sutherland, Canada 2017","Su17",60.6666666666667,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Temperate",15.7,16.1,17.2,56.1711679124368,57.909404961715,1.73823704927822,"T",NA
3,"Central Ferry, USA 2018","Us18",71.5,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Temperate",15.8,14.3,17.3,66.7503038648691,69.2193382381995,2.46903437333036,"T",NA
3,"Bhopal, India 2017","In17",NA,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","South Asia",20.6,10.7,22.1,91.1003049786598,95.762176328166,4.66187134950617,"T",NA
3,"Jessore, Bangladesh 2017","Ba17",88,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","South Asia",21.7,11,23.2,84.4239630617924,88.4126176649402,3.98865460314788,"T",NA
3,"Bardiya, Nepal 2017","Ne17",125.333333333333,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","South Asia",19.4,10.8,20.9,93.3868846913005,98.2920152739164,4.9051305826159,"T",NA
3,"Cordoba, Spain 2017","Sp17",130.333333333333,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Mediterranean",11.7,11.1,13.2,118.466484376411,126.472925435935,8.00644105952372,"T",NA
3,"Marchouch, Morocco 2017","Mo17",127,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Mediterranean",11.8,11.5,13.3,109.748369516129,116.585754110706,6.83738459457788,"T",NA
3,"Metaponto, Italy 2017","It17",145.666666666667,"3156-11 AGL",-0.0138803729777879,0.000356250257589655,0.00158730410706612,0.88276584969854,16,3.0500329596152e-18,3.33221014510908e-10,4.75980854197144e-29,"8","Mediterranean",11.2,10.8,12.7,128.420980000781,137.883217276601,9.46223727581977,"T",NA
4,"Rosthern, Canada 2017","Ro17",50.6666666666667,"CDC Greenstar AGL",-0.0154056470321614,0.000429344832951,0.00168912844577084,0.820583864394007,17,3.55532629191704e-16,1.37853123009369e-09,6.85464514547363e-26,"7","Temperate",17.5,16.4,19,48.8911217246793,50.4805902239776,1.58946849929828,"T",NA
4,"Sutherland, Canada 2017","Su17",56.6666666666667,"CDC Greenstar AGL",-0.0154056470321614,0.000429344832951,0.00168912844577084,0.820583864394007,17,3.55532629191704e-16,1.37853123009369e-09,6.85464514547363e-26,"7","Temperate",15.7,16.1,17.2,52.1538168494939,53.9664393295381,1.81262248004424,"T",NA
4,"Central Ferry, USA 2018","Us18",59.6666666666667,"CDC Greenstar AGL",-0.0154056470321614,0.000429344832951,0.00168912844577084,0.820583864394007,17,3.55532629191704e-16,1.37853123009369e-09,6.85464514547363e-26,"7","Temperate",15.8,14.3,17.3,61.8178578946214,64.3809783932007,2.56312049857938,"T",NA
