"Location","Year","Expt","Date","DaysAfterPlanting","Temp_min","Temp_mean","Temp_max","DayLength","SunRise","MacroEnv"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-19,71,9.83,19.225,28.62,10.79,"07:09:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-20,72,9.99,18.91,27.83,10.8,"07:09:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-21,73,8.79,18.505,28.22,10.82,"07:09:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-22,74,12.2,20.695,29.19,10.83,"07:09:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-23,75,13,20.12,27.24,10.85,"07:09:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-24,76,7.44,15.775,24.11,10.86,"07:08:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-25,77,8.2,16.385,24.57,10.88,"07:08:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-26,78,5.38,16.07,26.76,10.9,"07:08:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-27,79,6.55,16.91,27.27,10.91,"07:07:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-28,80,7.79,18.435,29.08,10.93,"07:07:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-29,81,8.3,18.77,29.24,10.95,"07:07:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-30,82,9.35,19.645,29.94,10.96,"07:06:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-01-31,83,10.91,20.81,30.71,10.98,"07:06:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-01,84,11.25,21.43,31.61,11,"07:06:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-02,85,10.34,20.895,31.45,11.02,"07:05:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-03,86,12.29,21.165,30.04,11.03,"07:05:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-04,87,11.13,19.905,28.68,11.05,"07:04:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-05,88,12.88,22.405,31.93,11.07,"07:04:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-06,89,13.05,21.345,29.64,11.09,"07:03:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-07,90,15.59,19.045,22.5,11.11,"07:03:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-08,91,11.58,20.49,29.4,11.13,"07:03:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-09,92,11.67,19.505,27.34,11.15,"07:02:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-10,93,10.43,20.275,30.12,11.17,"07:01:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-11,94,14.56,21.935,29.31,11.19,"07:01:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-12,95,15.53,21.435,27.34,11.21,"07:00:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-13,96,12.96,19,25.04,11.23,"07:00:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-14,97,13.09,19.47,25.85,11.25,"06:59:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-15,98,8.19,18.15,28.11,11.27,"06:58:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-16,99,9.11,19.52,29.93,11.29,"06:57:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-17,100,11.07,21.265,31.46,11.31,"06:57:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-18,101,12.41,22.1,31.79,11.33,"06:56:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-19,102,15.17,19.53,23.89,11.35,"06:55:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-20,103,16,23.1,30.2,11.38,"06:55:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-21,104,14.5,23.25,32,11.4,"06:54:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-22,105,14,24.1,34.2,11.42,"06:53:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-23,106,16.2,25.4,34.6,11.44,"06:52:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-24,107,18.6,26.95,35.3,11.46,"06:51:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-25,108,18.3,26.5,34.7,11.48,"06:51:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-26,109,18.2,25.7,33.2,11.5,"06:50:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-27,110,16.6,25.25,33.9,11.53,"06:49:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-02-28,111,17.2,25.765,34.33,11.55,"06:48:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-01,112,17.5,26.595,35.69,11.57,"06:47:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-02,113,18.82,27.025,35.23,11.59,"06:46:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-03,114,16.79,25.875,34.96,11.61,"06:46:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-04,115,18.23,26.245,34.26,11.64,"06:45:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-05,116,18.15,26.08,34.01,11.66,"06:44:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-06,117,16.26,24.725,33.19,11.68,"06:43:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-07,118,20.02,26.34,32.66,11.7,"06:42:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-08,119,17.17,26.375,35.58,11.73,"06:41:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-09,120,18.3,26.935,35.57,11.75,"06:40:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-10,121,19.22,27.9,36.58,11.77,"06:39:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-11,122,17.11,26.915,36.72,11.79,"06:38:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-12,123,16.61,27.19,37.77,11.82,"06:37:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-13,124,19.23,27.625,36.02,11.84,"06:36:36","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-14,125,20.54,28.19,35.84,11.86,"06:36:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-15,126,21.82,27.435,33.05,11.88,"06:34:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-16,127,17.67,26.275,34.88,11.91,"06:34:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-17,128,17.71,26.66,35.61,11.93,"06:33:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-18,129,20.2,28.11,36.02,11.95,"06:31:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-19,130,21.39,28.75,36.11,11.97,"06:31:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-20,131,21.79,29.235,36.68,12,"06:30:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-21,132,17.51,26.34,35.17,12.02,"06:28:48","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-22,133,18.85,26.295,33.74,12.04,"06:28:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-23,134,18.99,26.73,34.47,12.06,"06:27:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-24,135,19.08,27.4,35.72,12.09,"06:26:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-25,136,18.71,27.225,35.74,12.11,"06:25:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-26,137,17.62,27.405,37.19,12.13,"06:24:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-27,138,16.32,27.69,39.06,12.15,"06:23:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-28,139,20.91,30.095,39.28,12.18,"06:22:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-29,140,19.6,29.3,39,12.2,"06:21:00","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-30,141,19,29.35,39.7,12.22,"06:20:24","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-03-31,142,19.5,29.75,40,12.24,"06:19:12","South Asia"
"Bhopal, India","2017","Bhopal, India 2017",2018-04-01,143,22.15,30.9,39.65,12.26,"06:18:36","South Asia"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-03-29,0,4.44,10.4520833333333,16.67,12.49,"05:40:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-03-30,1,6.11,12.4075,17.22,12.55,"05:39:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-03-31,2,2.78,9.20104166666667,15.56,12.6,"05:37:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-01,3,2.78,7.81208333333333,12.78,12.66,"05:35:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-02,4,3.33,6.86291666666667,11.11,12.71,"05:33:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-03,5,1.67,8.553125,13.89,12.77,"05:31:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-04,6,6.67,9.21291666666667,11.67,12.82,"05:29:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-05,7,8.33,10.7177083333333,13.33,12.88,"05:27:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-06,8,9.44,13.2985416666667,18.89,12.93,"05:25:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-07,9,10,12.5697916666667,16.67,12.98,"05:23:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-08,10,10.56,11.9208333333333,13.33,13.04,"05:21:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-09,11,5.56,12.5116666666667,18.89,13.09,"05:19:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-10,12,8.89,13.125625,16.67,13.15,"05:18:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-11,13,8.89,12.9514583333333,18.89,13.2,"05:16:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-12,14,6.67,9.398125,14.44,13.25,"05:14:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-13,15,5.56,9.65333333333333,13.33,13.31,"05:12:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-14,16,9.44,13.3914583333333,19.44,13.36,"05:10:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-15,17,8.89,13.0216666666667,18.89,13.41,"05:08:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-16,18,8.33,10.4158333333333,13.89,13.47,"05:06:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-17,19,7.78,10.0585416666667,14.44,13.52,"05:04:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-18,20,2.22,10.7289583333333,18.33,13.57,"05:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-19,21,3.89,12.6275,21.11,13.62,"05:01:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-20,22,3.89,12.6047916666667,21.11,13.67,"05:00:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-21,23,7.78,13.92375,18.89,13.73,"04:58:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-22,24,2.22,10.1158333333333,18.33,13.78,"04:56:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-23,25,2.22,11.5047916666667,21.67,13.83,"04:54:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-24,26,5.56,15.4052083333333,25.56,13.88,"04:52:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-25,27,7.22,16.4585416666667,26.67,13.93,"04:51:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-26,28,7.22,18.0554166666667,29.44,13.98,"04:49:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-27,29,8.89,19.039375,32.78,14.03,"04:48:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-28,30,10.56,14.3525,19.44,14.08,"04:46:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-29,31,10,14.1435416666667,19.44,14.13,"04:44:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-04-30,32,10,13.9697916666667,18.89,14.17,"04:43:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-01,33,7.78,14.05125,20.56,14.22,"04:41:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-02,34,5,14.5835416666667,23.89,14.27,"04:40:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-03,35,7.22,17.4770833333333,27.78,14.32,"04:38:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-04,36,12.22,19.0275,27.22,14.36,"04:37:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-05,37,12.78,18.7145833333333,27.22,14.41,"04:35:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-06,38,12.78,18.1370833333333,27.78,14.45,"04:34:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-07,39,12.22,18.8777083333333,26.67,14.5,"04:32:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-08,40,13.89,21.215625,28.89,14.54,"04:31:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-09,41,14.44,17.32625,21.67,14.59,"04:30:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-10,42,10.56,14.8372916666667,19.44,14.63,"04:28:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-11,43,10,12.9872916666667,18.33,14.67,"04:27:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-12,44,7.78,17.0139583333333,27.78,14.72,"04:25:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-13,45,8.33,19.2939583333333,30.56,14.76,"04:24:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-14,46,11.11,21.3427083333333,31.67,14.8,"04:23:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-15,47,11.67,21.9560416666667,33.33,14.84,"04:22:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-16,48,12.78,18.1485416666667,22.22,14.88,"04:21:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-17,49,15,18.3110416666667,23.33,14.92,"04:19:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-18,50,13.89,16.250625,19.44,14.95,"04:18:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-19,51,10.56,18.4379166666667,26.11,14.99,"04:18:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-20,52,11.11,18.9920833333333,25.56,15.03,"04:16:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-21,53,15.56,20.6604166666667,27.78,15.06,"04:15:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-22,54,12.22,22.1752083333333,32.22,15.1,"04:15:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-23,55,15,23.0445833333333,30.56,15.13,"04:13:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-24,56,15.56,22.998125,31.11,15.17,"04:13:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-25,57,14.44,22.5460416666667,31.11,15.2,"04:12:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-26,58,14.44,19.108125,24.44,15.23,"04:11:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-27,59,11.11,19.7566666666667,28.33,15.26,"04:10:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-28,60,10.56,21.1691666666667,30.56,15.29,"04:09:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-29,61,13.33,19.6179166666667,25.56,15.32,"04:09:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-30,62,10,16.9214583333333,23.89,15.34,"04:08:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-05-31,63,8.33,13.8658333333333,21.67,15.37,"04:07:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-01,64,11.67,16.7935416666667,23.33,15.39,"04:07:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-02,65,7.78,19.1897916666667,28.89,15.42,"04:06:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-03,66,11.11,22.2458333333333,33.33,15.44,"04:06:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-04,67,12.22,19.281875,24.44,15.46,"04:05:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-05,68,6.67,16.898125,25.56,15.48,"04:04:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-06,69,7.78,19.3402083333333,30,15.5,"04:04:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-07,70,13.33,22.5466666666667,30.56,15.52,"04:04:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-08,71,16.11,23.495,31.11,15.54,"04:04:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-09,72,13.33,15.1270833333333,20,15.55,"04:03:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-10,73,10.56,14.930625,20,15.57,"04:03:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-11,74,11.11,16.4352083333333,22.22,15.58,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-12,75,6.67,17.48875,26.11,15.59,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-13,76,11.67,20.1858333333333,27.78,15.6,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-14,77,13.33,18.841875,25,15.61,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-15,78,8.89,18.4841666666667,28.33,15.62,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-16,79,10.56,16.886875,22.22,15.63,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-17,80,12.22,20.1045833333333,26.11,15.63,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-18,81,15.56,17.998125,20.56,15.64,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-19,82,16.11,22.1295833333333,29.44,15.64,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-20,83,16.11,25.04625,33.89,15.64,"04:03:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-21,84,18.33,23.10125,31.11,15.64,"04:03:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-22,85,18.33,24.2470833333333,30.56,15.64,"04:03:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-23,86,16.67,22.731875,28.89,15.64,"04:04:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-24,87,13.33,23.911875,32.22,15.64,"04:04:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-25,88,18.89,23.8197916666667,28.33,15.63,"04:04:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-26,89,12.78,19.885,27.22,15.63,"04:04:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-27,90,8.89,20.984375,31.67,15.62,"04:05:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-28,91,15.56,20.7752083333333,26.11,15.61,"04:06:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-29,92,16.11,21.5975,27.22,15.6,"04:06:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-06-30,93,15.56,22.1066666666667,28.33,15.59,"04:07:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-01,94,17.78,22.9747916666667,28.89,15.58,"04:07:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-02,95,15,19.3635416666667,25,15.57,"04:08:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-03,96,13.89,18.889375,25.56,15.55,"04:09:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-04,97,12.78,21.8054166666667,30.56,15.54,"04:09:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-05,98,15.56,25.83375,36.67,15.52,"04:10:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-06,99,20,27.6964583333333,34.44,15.5,"04:10:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-07,100,18.33,24.3402083333333,31.11,15.48,"04:11:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-08,101,11.67,23.63375,34.44,15.46,"04:12:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-09,102,13.89,26.435625,37.22,15.44,"04:13:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-10,103,18.33,24.0964583333333,30,15.42,"04:13:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-11,104,12.78,23.4375,32.78,15.39,"04:15:00","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-12,105,15,26.3433333333333,36.67,15.37,"04:15:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-13,106,15.56,28.6572916666667,40,15.34,"04:16:48","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-14,107,21.11,29.3404166666667,36.67,15.31,"04:17:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-15,108,13.33,26.4002083333333,38.33,15.29,"04:18:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-16,109,15,27.0485416666667,38.89,15.26,"04:19:12","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-17,110,17.78,29.3166666666667,40,15.23,"04:20:24","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-18,111,24.44,29.8727083333333,36.11,15.2,"04:21:36","Temperate"
"Central Ferry, USA","2018","Central Ferry, USA 2018",2018-07-19,112,21.11,27.9510416666667,34.44,15.16,"04:22:12","Temperate"
