"Entry","Name","Expt","ExptShort","MacroEnv","DTF","Tb","Pc","Tf_0","Tf_5","Tf","Pf_0","Pf_7","Pf","PTT","PTT_0","predicted_DTF_Tf","predicted_DTF_Pf","predicted_Pf","predicted_Tf"
88,"ILL 5151 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",103.666666666667,-30.0686958751906,7.28200227270598,1145.33333333333,622,4292.53333333333,1136.63333333333,403.966666666667,374.433333333333,15445.7666666667,12527.7,103,114,428.509708312389,4253.47376097518
88,"ILL 5151 AGL","Metaponto, Italy 2016","It16","Mediterranean",125.666666666667,-23.1203547409636,7.40289443729217,1244.46666666667,611.133333333333,4173.06666666667,1305.86666666667,419.2,368.2,12465.5333333333,13165.9666666667,128,137,428.509708312389,4253.47376097518
88,"ILL 5151 AGL","Metaponto, Italy 2017","It17","Mediterranean",129.666666666667,-23.1203547409636,7.34244835499908,1313.4,658.4,4342.16666666667,1356.86666666667,439.866666666667,395,13204.9,13716.1,128,137,428.509708312389,4253.47376097518
89,"ILL 5209 AGL","Rosthern, Canada 2016","Ro16","Temperate",44.6666666666667,-78.9920277615189,6.74901187596714,764.9,531.566666666667,4451.23333333333,749.2,422.533333333333,434.233333333333,41485.7,12346.1333333333,50,50,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Rosthern, Canada 2017","Ro17","Temperate",44.3333333333333,-81.027625023924,6.71953649736051,758.133333333333,531.466666666667,4431.36666666667,743,425.666666666667,438.366666666667,42852,12425.7666666667,43,43,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Sutherland, Canada 2016","Su16","Temperate",47.6666666666667,-75.9386318679114,6.79813750697818,789.766666666667,546.433333333333,4485.46666666667,763.5,422.833333333333,432.666666666667,39929.5666666667,12445.1,46,47,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Sutherland, Canada 2017","Su17","Temperate",47.6666666666667,-77.9742291303164,6.89638876900027,747.333333333333,504,4542.13333333333,775.9,435.233333333333,440.3,41136.5,11957.7666666667,46,46,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Sutherland, Canada 2018","Su18","Temperate",43,-77.9742291303164,6.7097113711583,754.3,534.3,4185.1,706,398,410.8,39111.7,12143.6,45,45,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Central Ferry, USA 2018","Us18","Temperate",51,-59.6538537686711,6.88656364279806,738.5,478.5,3840.5,714.266666666667,368.933333333333,360.3,26730.2,10929.0666666667,52,53,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Bhopal, India 2016","In16","South Asia",74,-25.0487003077855,6.7097113711583,1275.4,900.4,3154.1,740.333333333333,360,305.8,12875.8,12687.3,61,60,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Bhopal, India 2017","In17","South Asia",NA,-23.0131030453805,6.41495758509204,1769.8,1339.8,3748.9,923,321,371.3,16192.7,19001.4,98,96,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",91.6666666666667,-24.030901676583,6.61146010913622,1704.3,1240.96666666667,3931.2,998.066666666667,349.4,385.433333333333,16357.5666666667,18363.5333333333,100,100,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",87.3333333333333,-26.066498938988,6.30688119686775,1822.5,1380.83333333333,4125,960.1,341.766666666667,403,18875.9,19864.9666666667,91,91,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Bardiya, Nepal 2016","Ne16","South Asia",127.333333333333,-26.066498938988,6.55250935192297,2334,1684,5722.66666666667,1400.76666666667,490.8,548.966666666667,24296.6666666667,25280.7333333333,99,105,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Bardiya, Nepal 2017","Ne17","South Asia",122.333333333333,-24.030901676583,6.53285909951855,2306.66666666667,1695,5246.43333333333,1298,441.666666666667,498.833333333333,21417.1333333333,24499.2666666667,102,108,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",109,-25.0487003077855,7.21079280747095,1261.7,711.7,4017.1,1158.1,388.1,364.9,13572.1,13529.1,116,120,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",112.333333333333,-27.0842975701905,7.28939381708862,1203.53333333333,636.866666666667,4273.1,1202.46666666667,409.133333333333,376.333333333333,14355.6666666667,12936,113,121,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",116,-24.030901676583,7.25991843848199,1338.1,753.1,4149.7,1218.2,399.2,368.8,13137.6,13988.6,120,127,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",102.666666666667,-31.1554920950006,7.27956869088641,1131.6,613.266666666667,4361.46666666667,1124.13333333333,398.466666666667,369.466666666667,15629.6,12356.3333333333,102,113,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Metaponto, Italy 2016","It16","Mediterranean",120.666666666667,-24.030901676583,7.39747020531291,1177,567,4108.7,1247,393,344.5,11884.9,12313.7,126,136,421.839251109118,4293.47412366356
89,"ILL 5209 AGL","Metaponto, Italy 2017","It17","Mediterranean",131,-24.030901676583,7.33851944809966,1332.73333333333,671.066666666667,4512.8,1374,447.666666666667,402.866666666667,13865.5,13964.6333333333,126,135,421.839251109118,4293.47412366356
90,"ILL 5480 AGL","Rosthern, Canada 2016","Ro16","Temperate",49.3333333333333,-30.9140078016387,5.84478881966744,862.666666666667,606,2449.56666666667,826.733333333333,467.4,526.7,25211.0666666667,13970.3666666667,55,55,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Rosthern, Canada 2017","Ro17","Temperate",48,-31.8432791986918,5.78022210622908,835.166666666667,590.166666666667,2395.46666666667,803.3,460.3,520.1,25428,13693.6,49,49,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Sutherland, Canada 2016","Su16","Temperate",54.3333333333333,-29.520100706059,5.95240000873139,908.533333333333,631.866666666667,2542,873.533333333333,486.2,544.2,25062.8,14406.1666666667,52,53,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Sutherland, Canada 2017","Su17","Temperate",55,-30.4493721031122,6.16762238685928,860,580,2565.1,897,505,551.6,25307.5,13816.1,53,53,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Sutherland, Canada 2018","Su18","Temperate",48.6666666666667,-30.4493721031122,5.75869986841629,878.033333333333,629.7,2390.33333333333,799.533333333333,451.866666666667,513.5,24767.5333333333,14187.1,50,50,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Central Ferry, USA 2018","Us18","Temperate",62.5,-22.0859295296341,6.14610014904649,972.1,654.6,2374.55,830.866666666667,431.866666666667,503.05,19008.5,13296.8,56.6666666666667,57,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Bhopal, India 2016","In16","South Asia",85,-6.28831577973099,5.75869986841629,1507.3,1077.3,2048.1,782.2,376.2,439.4,10506.9,13570.5,61,60.3333333333333,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Bhopal, India 2017","In17","South Asia",73,-5.35904438267787,5.11303273403262,1544.9,1174.9,1941.55,763.266666666667,315.266666666667,413.55,10861.7,15077.7666666667,76,75,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",86.6666666666667,-5.82368008120443,5.5434774902884,1603.1,1164.76666666667,2113.63333333333,941.966666666667,328.3,456,10996.4666666667,17227.5666666667,99,98,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",82.3333333333333,-6.75295147825755,4.87628811809194,1686.4,1269.73333333333,2249.13333333333,902.6,319.266666666667,496.233333333333,13426.1333333333,18298.3666666667,88,87,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Bardiya, Nepal 2016","Ne16","South Asia",122.666666666667,-6.75295147825755,5.41434406341166,2212.1,1587.1,3056.2,1340.3,465.4,663.6,16309.9,23806,100,102,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Bardiya, Nepal 2017","Ne17","South Asia",126.333333333333,-5.82368008120443,5.37129958778609,2393.16666666667,1761.5,3128.9,1344.86666666667,460.533333333333,666.266666666667,16538.6,25512.7333333333,100,104,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",119.333333333333,-6.28831577973099,6.85633399686853,1439.76666666667,838.1,2196.46666666667,1289.53333333333,447.2,464.466666666667,8844.73333333333,15795.4666666667,128,129,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",130,-7.21758717678411,7.02851189937084,1475.3,820.3,2420.8,1432.5,515.5,511.7,9808.4,16484,130,132,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",130,-5.82368008120443,6.96394518593247,1514.6,859.6,2277.5,1388.5,471.5,476.2,8362,16136.5,137,139,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",129,-9.07612997089035,7.00698966155805,1498.86666666667,848.866666666667,2678.7,1464.4,554.4,553.5,11628.6,17107.4,119,124,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Metaponto, Italy 2016","It16","Mediterranean",138.333333333333,-5.82368008120443,7.26525651531152,1425.16666666667,726.833333333333,2238.53333333333,1474.6,496.933333333333,459.933333333333,7833.83333333333,15509.6333333333,149,149,520.985873505351,2420.68635258629
90,"ILL 5480 AGL","Metaponto, Italy 2017","It17","Mediterranean",143.333333333333,-5.82368008120443,7.13612308843479,1545.33333333333,822,2387.83333333333,1536.06666666667,523.4,503.7,8666.46666666667,16760.6666666667,145,147,520.985873505351,2420.68635258629
91,"ILL 5639 AGL","Rosthern, Canada 2016","Ro16","Temperate",45.6666666666667,-40.8174657084818,6.27677787204636,782.433333333333,544.1,2728.1,765.8,432.133333333333,466.633333333333,26773,12637.8333333333,50,50,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Rosthern, Canada 2017","Ro17","Temperate",45.3333333333333,-41.9867928677529,6.22546631263864,779.633333333333,547.966666666667,2725.03333333333,759.5,435.166666666667,471.033333333333,27704.7666666667,12780.7333333333,44,43,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Sutherland, Canada 2016","Su16","Temperate",47.3333333333333,-39.0634749695751,6.36229713772589,780.633333333333,538.966666666667,2668.73333333333,758,419.666666666667,450.5,24925.2666666667,12295.0333333333,47,47,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Sutherland, Canada 2017","Su17","Temperate",47,-40.2328021288462,6.53333566908496,736.45,496.45,2667.65,745.266666666667,418.6,451.3,25124.25,11899.8666666667,44.6666666666667,45,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Sutherland, Canada 2018","Su18","Temperate",43.3333333333333,-40.2328021288462,6.20836245950273,762.2,540.533333333333,2545.83333333333,711.5,401.166666666667,436.233333333333,25094.5,12274.3666666667,45,45,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Central Ferry, USA 2018","Us18","Temperate",54.3333333333333,-29.7088576954061,6.51623181594905,808.233333333333,531.566666666667,2452.13333333333,768.666666666667,381.333333333333,408.1,18231.6666666667,11374.1333333333,58,59,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Bhopal, India 2016","In16","South Asia",64.6666666666667,-9.83029598779708,6.20836245950273,1100.3,771.933333333333,1745.8,704.866666666667,245.233333333333,297.233333333333,7912.96666666667,11822.3,93,94,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Bhopal, India 2017","In17","South Asia",NA,-8.66096882852595,5.69524686542554,1769.8,1339.8,2514.6,923,321,433.2,12673.8,19001.4,89,88,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",81,-9.24563240816152,6.03732392814367,1501.3,1091.3,2259.46666666667,878.966666666667,304.966666666667,383.9,10581.8,16096.1333333333,94,94,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",84.6666666666667,-10.4149595674326,5.50710448093057,1749.23333333333,1320.9,2641.4,929.366666666667,329.7,457.6,14152.1333333333,19019.3,84,83,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Bardiya, Nepal 2016","Ne16","South Asia",122.333333333333,-10.4149595674326,5.93470080932823,2212.1,1587.1,3514,1340.3,465.4,598.5,16911.3,23806,95,98,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Bardiya, Nepal 2017","Ne17","South Asia",120.666666666667,-9.24563240816152,5.90049310305642,2270,1666.66666666667,3385.63333333333,1278.76666666667,434.1,566.8,15922.5333333333,24076.3666666667,94,100,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",111.666666666667,-9.83029598779708,7.08065896943397,1306.16666666667,742.866666666667,2413.73333333333,1191.7,403.033333333333,393.933333333333,8713.36666666667,14089.4333333333,119,121,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",119.333333333333,-10.9996231470682,7.21748979452122,1298.3,696.633333333333,2621.96666666667,1292.66666666667,450.366666666667,424.166666666667,9453.73333333333,14158.2666666667,120,124,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",128,-9.24563240816152,7.1661782351135,1482.2,837.2,2674.9,1363.8,460.8,439.3,9175.7,15736.1,126,130,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",115.666666666667,-13.3382774656104,7.20038594138531,1292.8,709.466666666667,2848.9,1289.3,472.633333333333,449.233333333333,11086.2666666667,14402.7333333333,107,116,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Metaponto, Italy 2016","It16","Mediterranean",129.666666666667,-9.24563240816152,7.40563217901619,1300.73333333333,647.4,2508.83333333333,1356.8,442.133333333333,389.133333333333,7847.23333333333,13882.2,134,140,446.466386860027,2610.32635928538
91,"ILL 5639 AGL","Metaponto, Italy 2017","It17","Mediterranean",136.666666666667,-9.24563240816152,7.30300906020075,1424.26666666667,734.266666666667,2700.1,1447.66666666667,481.666666666667,439.866666666667,8820.1,15154.6666666667,134,139,446.466386860027,2610.32635928538
92,"ILL 5722 AGL","Rosthern, Canada 2016","Ro16","Temperate",45,-16.7432681716368,5.09399356455035,770.466666666667,535.466666666667,1557.43333333333,754.733333333333,425.733333333333,515.333333333333,17142.1333333333,12438.8,47,47,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Rosthern, Canada 2017","Ro17","Temperate",39.3333333333333,-17.3545278241307,4.99583560539959,669.9,468.233333333333,1369.83333333333,660.333333333333,378,458.8,15582.2333333333,10966.3666666667,42,40,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Sutherland, Canada 2016","Su16","Temperate",43.6666666666667,-15.826378692896,5.25759016313495,713.7,490.366666666667,1420.6,697.633333333333,384.966666666667,462.766666666667,14763.9666666667,11192.1666666667,44,44,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Sutherland, Canada 2017","Su17","Temperate",44.3333333333333,-16.4376383453899,5.58478336030416,694.966666666667,468.3,1440.16666666667,720.866666666667,403.533333333333,467.7,14899.2333333333,11092.7666666667,44,45,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Sutherland, Canada 2018","Su18","Temperate",41.6666666666667,-16.4376383453899,4.96311628568267,722.1,508.766666666667,1423.4,683.966666666667,385.3,472.2,15790.1,11611.8666666667,42,42,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Central Ferry, USA 2018","Us18","Temperate",51.3333333333333,-10.9363014729453,5.55206404058724,744.8,483.133333333333,1317.1,723.4,357.066666666667,432.866666666667,11015.7333333333,10416.9333333333,55,55,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Bhopal, India 2016","In16","South Asia",65,-0.544887380549915,4.96311628568267,1113.2,783.15,1149.1,707.433333333333,296.766666666667,380.6,6639.9,12019.4333333333,66.6666666666667,66.3333333333333,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Bhopal, India 2017","In17","South Asia",54,0.0663722719439315,3.98153669417504,1204.03333333333,929.066666666667,1200.36666666667,588.433333333333,203.433333333333,369.466666666667,8074.63333333333,12893.0666666667,67,69,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",71.3333333333333,-0.239257554302994,4.63592308851346,1325.9,964.233333333333,1343.16666666667,772.866666666667,266.533333333333,437.533333333333,8128.73333333333,14170.7,76,76,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",60.6666666666667,-0.850517206796835,3.62162417728892,1180.9,872.566666666667,1233.33333333333,659.233333333333,227.566666666667,435.933333333333,8712.46666666667,12618.4333333333,69,65,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Bardiya, Nepal 2016","Ne16","South Asia",97,-0.850517206796835,4.43960717021193,1695.86666666667,1200.86666666667,1780.13333333333,1039.13333333333,346.133333333333,599.6,10805.6666666667,17824.8333333333,80,78,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Bardiya, Nepal 2017","Ne17","South Asia",105.666666666667,-0.239257554302994,4.37416853077809,1970.83333333333,1442.5,1996.13333333333,1108.43333333333,368.766666666667,646.266666666667,12210.1333333333,20676.2666666667,71,79,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",109,-0.544887380549915,6.63180159124562,1261.7,711.7,1321.6,1158.1,388.1,428.6,5395.3,13529.1,116,116,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",111.666666666667,-1.15614703304376,6.89355614898099,1192.76666666667,629.433333333333,1323.03333333333,1194.03333333333,405.366666666667,417.333333333333,5059.73333333333,12799.9,120,120,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",108,-0.239257554302994,6.79539818983023,1232,687,1258.1,1124,361,383.4,4460,12740.5,121,125,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",105.666666666667,-2.37866633803145,6.86083682926407,1173.73333333333,640.4,1427.46666666667,1161.7,415.033333333333,429.9,5853.9,12884.3,106,112,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Metaponto, Italy 2016","It16","Mediterranean",123.666666666667,-0.239257554302994,7.25346866586712,1220.9,595.9,1250.8,1284.76666666667,409.766666666667,378.033333333333,4102.06666666667,12867.3666666667,136,140,466.412855565265,1425.49680005743
92,"ILL 5722 AGL","Metaponto, Italy 2017","It17","Mediterranean",132,-0.239257554302994,7.0571527475656,1347.93333333333,681.266666666667,1379.86666666667,1386.8,453.466666666667,445.8,4752.86666666667,14158.9,136,136,466.412855565265,1425.49680005743
93,"ILL 5883 AGL","Rosthern, Canada 2016","Ro16","Temperate",44,-68.3432622888371,6.82840845762119,747.2,517.2,3891,738.1,416.1,424,35928.4,12052.4,49,49,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Rosthern, Canada 2017","Ro17","Temperate",43.3333333333333,-70.1688489440387,6.7955423102767,736.633333333333,514.966666666667,3847.46666666667,726.5,416.166666666667,425.233333333333,36903.2666666667,12071.3333333333,43,42,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Sutherland, Canada 2016","Su16","Temperate",48,-65.6048823060346,6.88318536986202,795.533333333333,550.533333333333,4010.2,769,426,431.7,35386.1333333333,12540.5666666667,46,46,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Sutherland, Canada 2017","Su17","Temperate",46.3333333333333,-67.4304689612362,6.99273919434366,725.4,488.733333333333,3917.16666666667,753.9,422.566666666667,422.9,35040.2666666667,11595.5,45,46,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Sutherland, Canada 2018","Su18","Temperate",42.6666666666667,-67.4304689612362,6.78458692782853,746.066666666667,527.733333333333,3690.5,700.5,394.833333333333,404.233333333333,34203.2333333333,12007.7666666667,44,44,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Central Ferry, USA 2018","Us18","Temperate",51.6666666666667,-51.0001890644214,6.9817838118955,751.1,487.766666666667,3437.16666666667,728.4,359.733333333333,360.733333333333,23664.8333333333,10512.0666666667,57,58,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Bhopal, India 2016","In16","South Asia",82,-19.9652159259933,6.78458692782853,1446,1031,3103.2,770.7,371.7,337,12635.9,13335.3,60.6666666666667,60,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Bhopal, India 2017","In17","South Asia",NA,-18.1396292707916,6.45592545438359,1769.8,1339.8,3329.8,923,321,367.8,14246.8,19001.4,97,95,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",83.6666666666667,-19.0524225983925,6.67503310334689,1548.53333333333,1125.2,3161.63333333333,908.533333333333,315.866666666667,343.4,12826.0333333333,16620.1666666667,100,99,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",86.6666666666667,-20.8780092535941,6.33541624745378,1804.66666666667,1366.33333333333,3634.96666666667,952.433333333333,338.766666666667,397,16515.5666666667,19659.6,90,90,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Bardiya, Nepal 2016","Ne16","South Asia",126,-20.8780092535941,6.6093008086579,2304.13333333333,1660.8,4990.5,1384.73333333333,484.133333333333,534.366666666667,20849.6666666667,24921.8666666667,98,104,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Bardiya, Nepal 2017","Ne17","South Asia",123.333333333333,-19.0524225983925,6.58739004376157,2328.33333333333,1711.66666666667,4678.13333333333,1309.53333333333,446.2,497.133333333333,18883,24749.5,101,107,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",110.666666666667,-19.9652159259933,7.34331143268494,1289.26666666667,730.933333333333,3518.73333333333,1179.13333333333,397.466666666667,359.1,11579.2333333333,13876.7333333333,118,121,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",113,-21.7908025811949,7.43095449227026,1214.3,644.3,3698.5,1210.9,412.9,363.8,11975.7,13072.1,115,122,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",119,-19.0524225983925,7.39808834492576,1379.9,779.9,3666.2,1254.2,414.1,366.4,11260.8,14489.3,123,129,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",105,-25.4419758915983,7.41999910982209,1164.3,634.3,3861.16666666667,1153.33333333333,411.333333333333,366.833333333333,13459.1,12765.7333333333,103,114,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Metaponto, Italy 2016","It16","Mediterranean",125.333333333333,-19.0524225983925,7.55146369920007,1244.46666666667,611.133333333333,3657.76666666667,1305.86666666667,419.2,349.366666666667,10424.4333333333,13165.9666666667,129,138,412.171228127161,3762.2714686351
93,"ILL 5883 AGL","Metaponto, Italy 2017","It17","Mediterranean",132,-19.0524225983925,7.48573140451108,1347.93333333333,681.266666666667,3888.23333333333,1386.8,453.466666666667,388.7,11474.0666666667,14158.9,129,137,412.171228127161,3762.2714686351
94,"ILL 5888 AGL","Rosthern, Canada 2016","Ro16","Temperate",42.6666666666667,0.04483950978275,-11.0061541135216,724.233333333333,500.9,722.266666666667,715.966666666667,403.3,1207.56666666667,19587.8333333333,11670.6333333333,46,46,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Rosthern, Canada 2017","Ro17","Temperate",38,-0.0812728427286321,-11.4819203553304,645.1,450.1,648.2,638.2,365.2,1086,18049.9,10555.1,41,39,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Sutherland, Canada 2016","Su16","Temperate",44.3333333333333,0.234008038549823,-10.2132103771737,724.433333333333,497.766666666667,713.866666666667,708.566666666667,391.233333333333,1171.56666666667,18493.5333333333,11368.9666666667,44,42,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Sutherland, Canada 2017","Su17","Temperate",41,0.10789568603844,-8.62732290447794,645.6,435.6,641.066666666667,665.866666666667,371.866666666667,1028.23333333333,15736.7333333333,10277.7666666667,45,45,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Sutherland, Canada 2018","Su18","Temperate",40.3333333333333,0.10789568603844,-11.6405091026,690.2,483.533333333333,685.7,661.933333333333,372.6,1143.1,18996,11085.2,41,40,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Central Ferry, USA 2018","Us18","Temperate",51.5,1.24290685864089,-8.78591165174752,747.95,485.45,682.7,719.266666666667,371.6,1187.2,15560.35,11024.2,49.3333333333333,46.3333333333333,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Bhopal, India 2016","In16","South Asia",37.3333333333333,3.38681685133439,-11.6405091026,615.3,423.633333333333,485.5,406.866666666667,138.533333333333,853.066666666667,10803.2333333333,6529.9,53,49,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Bhopal, India 2017","In17","South Asia",39.3333333333333,3.51292920384578,-16.3981715206874,912.633333333333,710.966666666667,770.966666666667,433.133333333333,150.8,1094.5,20927.7,9807.2,36,40,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Jessore, Bangladesh 2016","Ba16","South Asia",34,3.44987302759009,-13.2263965752958,667.7,492.7,546.966666666667,374.166666666667,129.166666666667,837.1,13084.5,7141.1,46,46,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Jessore, Bangladesh 2017","Ba17","South Asia",45.5,3.3237606750787,-18.1426477406528,897.8,665.3,743.25,564.733333333333,245.066666666667,1337.75,21377.9,10405,42.6666666666667,39,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Bardiya, Nepal 2016","Ne16","South Asia",58.6666666666667,3.3237606750787,-14.1779290589133,1041,737.6,839.333333333333,626.2,201.533333333333,1486.33333333333,20571.0333333333,10752.6,48,45,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Bardiya, Nepal 2017","Ne17","South Asia",52.6666666666667,3.44987302759009,-14.4951065534524,1160.83333333333,897.5,979.166666666667,547.433333333333,178.766666666667,1310.83333333333,24390.1666666667,12086,36,46,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Cordoba, Spain 2016","Sp16","Mediterranean",93.6666666666667,3.38681685133439,-3.55248299185135,1041.4,568.066666666667,720.733333333333,971.166666666667,308.5,1307.46666666667,10112.0666666667,10840.7,92,81,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Cordoba, Spain 2017","Sp17","Mediterranean",92,3.26070449882301,-2.28377301369469,952.333333333333,487.333333333333,649.066666666667,953.133333333333,302.133333333333,1165.5,8218.66666666667,9844.13333333333,100,88,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Marchouch, Morocco 2016","Mo16","Mediterranean",75,3.44987302759009,-2.75953925550344,831.7,451.7,569.6,758.6,226.6,968.3,7254.2,8299.6,92,86,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Marchouch, Morocco 2017","Mo17","Mediterranean",77.6666666666667,3.00847979380025,-2.44236176096428,827.1,433.766666666667,590.433333333333,822.833333333333,272.166666666667,1015,7653.66666666667,8687.1,89,85,1107.14106230315,698.120819645011
94,"ILL 5888 AGL","Metaponto, Italy 2016","It16","Mediterranean",99,3.44987302759009,-0.539296793729303,887.6,387.6,542.6,983.4,283.4,1037.3,5742,8842,116,105,1107.14106230315,698.120819645011
