"Expt","ExptShort","MacroEnv","Entry","Name","Cluster","DTF_0","DTF_1","Difference","Treatment"
"Central Ferry, USA 2018","Us18","Temperate",22,"CDC Ruby AGL","3",60.5759910958222,57.3486221778237,3.22736891799858,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",22,"CDC Ruby AGL","3",73.4387133364595,68.7482898682281,4.69042346823146,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",22,"CDC Ruby AGL","3",67.6280403640737,63.6302888771117,3.997751486962,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",22,"CDC Ruby AGL","3",76.7078446713646,71.6050452340395,5.10279943732512,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",22,"CDC Ruby AGL","3",114.204859460552,103.25016125179,10.9546982087612,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",22,"CDC Ruby AGL","3",105.599812667737,96.1655539703694,9.43425869736753,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",22,"CDC Ruby AGL","3",125.662346218353,112.525768294322,13.1365779240307,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",23,"CDC SB-1 AGL","4",43.1980174498256,41.8548982704394,1.34311917938617,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",23,"CDC SB-1 AGL","4",46.3436748553594,44.801315131588,1.5423597237714,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",23,"CDC SB-1 AGL","4",56.985755409876,54.6713954182075,2.31435999166852,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",23,"CDC SB-1 AGL","4",84.9834964802462,79.9370337681603,5.04646271208598,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",23,"CDC SB-1 AGL","4",76.9727099249171,72.8094912980205,4.16321862689664,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",23,"CDC SB-1 AGL","4",87.7244691452349,82.3575087046594,5.36696044057551,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",23,"CDC SB-1 AGL","4",120.97942580937,111.003512111962,9.97591369740732,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",23,"CDC SB-1 AGL","4",108.43775798364,100.353890459552,8.08386752408782,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",23,"CDC SB-1 AGL","4",136.269789554104,123.74339578883,12.5263937652741,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",24,"CDC Sedley AGL","3",49.0673379894503,47.5549820792718,1.51235591017845,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",24,"CDC Sedley AGL","3",52.4459971940933,50.7218554468322,1.72414174726109,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",24,"CDC Sedley AGL","3",62.8951781810364,60.4317058232011,2.46347235783529,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",24,"CDC Sedley AGL","3",86.5683944136626,81.9692623761073,4.59913203755532,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",24,"CDC Sedley AGL","3",79.6050263974171,75.6993339891151,3.90569240830203,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",24,"CDC Sedley AGL","3",89.19461441637,84.320058889239,4.87455552713098,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",24,"CDC Sedley AGL","3",118.771786054366,110.282242074962,8.48954397940403,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",24,"CDC Sedley AGL","3",108.976787398795,101.787374886157,7.18941251263799,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",24,"CDC Sedley AGL","3",130.406981094063,120.243813855947,10.163167238116,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",25,"CDC Vantage AGL","3",47.6034063026396,45.8843096565465,1.71909664609302,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",25,"CDC Vantage AGL","3",51.2154448700953,49.2310060196363,1.98443885045906,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",25,"CDC Vantage AGL","3",61.1422838763234,58.3351073762521,2.80717650007132,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",25,"CDC Vantage AGL","3",80.4585697288574,75.6670096283011,4.7915601005563,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",25,"CDC Vantage AGL","3",73.8388262014173,69.7834135222986,4.05541267911867,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",25,"CDC Vantage AGL","3",83.4853266463602,78.3380115433371,5.14731510302306,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",25,"CDC Vantage AGL","3",117.992822317333,107.966478637457,10.0263436798762,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",25,"CDC Vantage AGL","3",108.182018248182,99.6937143936557,8.48830385452658,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",25,"CDC Vantage AGL","3",130.282040441635,118.165634787372,12.1164056542624,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",26,"CN 105604 AGL","2",43.2680149912185,42.0983002347834,1.16971475643511,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",26,"CN 105604 AGL","2",46.0605385396384,44.7372731403618,1.3232653992766,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",26,"CN 105604 AGL","2",55.6490386655437,53.7289791460393,1.92005951950441,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",26,"CN 105604 AGL","2",80.2730248720866,76.3379021104629,3.93512276162367,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",26,"CN 105604 AGL","2",73.7517022286895,70.4166998189924,3.33500240969703,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",26,"CN 105604 AGL","2",82.2777698032336,78.1486956598338,4.12907414339981,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",26,"CN 105604 AGL","2",105.395271705527,98.7141558909189,6.68111581460843,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",26,"CN 105604 AGL","2",96.4161685858942,90.7945901074845,5.62157847840979,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",26,"CN 105604 AGL","2",115.694749079533,107.693606565034,8.00114251449862,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",27,"CN 105605 AGL","4",41.3829866019862,39.9769949324565,1.40599166952971,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",27,"CN 105605 AGL","4",44.5600342730451,42.9341156336432,1.62591863940193,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",27,"CN 105605 AGL","4",54.7045364529702,52.2742261571794,2.43031029579085,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",27,"CN 105605 AGL","4",79.5985201934741,74.5550133095004,5.04350688397375,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",27,"CN 105605 AGL","4",71.9977207250324,67.8463095557741,4.15141116925834,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",27,"CN 105605 AGL","4",82.5252542589619,77.1166431049389,5.40861115402299,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",27,"CN 105605 AGL","4",118.23266399038,107.437163513295,10.7955004770851,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",27,"CN 105605 AGL","4",105.798260194059,97.0702462890649,8.72801390499386,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",27,"CN 105605 AGL","4",133.840763248532,120.171625720613,13.6691375279188,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",28,"CN 105715 AGL","4",40.4543806505989,39.3154075835503,1.1389730670486,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",28,"CN 105715 AGL","4",43.287587782327,41.9860594768523,1.3015283054747,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",28,"CN 105715 AGL","4",53.7699202721376,51.7762421864093,1.99367808572832,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",28,"CN 105715 AGL","4",84.8410068064936,79.9816236348277,4.8593831716659,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",28,"CN 105715 AGL","4",76.5084261901052,72.5343333556583,3.97409283444686,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",28,"CN 105715 AGL","4",87.2089908882035,82.0827581704622,5.12623271774133,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",28,"CN 105715 AGL","4",116.970288074906,107.929604661605,9.04068341330071,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",28,"CN 105715 AGL","4",104.07647476682,96.8575708394872,7.21890392733275,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",28,"CN 105715 AGL","4",132.416578425101,120.947600083279,11.4689783418224,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",29,"CN 105732 AGL","3",46.7836528718803,45.0177301632462,1.76592270863406,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",29,"CN 105732 AGL","3",50.4866490491743,48.4362380617958,2.05041098737853,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",29,"CN 105732 AGL","3",60.6297101777127,57.6965916072675,2.93311857044517,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",29,"CN 105732 AGL","3",80.4013351122135,75.323400022722,5.07793508949152,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",29,"CN 105732 AGL","3",73.4533472132271,69.1918657689296,4.2614814442975,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",29,"CN 105732 AGL","3",83.6538966409371,78.1708141502833,5.48308249065379,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",29,"CN 105732 AGL","3",121.781944342498,110.498698860393,11.2832454821053,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",29,"CN 105732 AGL","3",110.912873232938,101.475778455626,9.43709477731294,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",29,"CN 105732 AGL","3",135.67947022789,121.820570936914,13.8588992909758,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",30,"CN 105767 AGL","2",40.9798499424387,39.5535223540437,1.42632758839497,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",30,"CN 105767 AGL","2",44.1272200107927,42.477796056403,1.64942395438974,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",30,"CN 105767 AGL","2",53.7252751094505,51.3000066251981,2.42526848425245,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",30,"CN 105767 AGL","2",75.6733605075662,70.9488977758789,4.72446273168731,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",30,"CN 105767 AGL","2",68.7543768336004,64.8319641606823,3.92241267291811,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",30,"CN 105767 AGL","2",78.4997230024337,73.4275843260902,5.07213867634347,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",30,"CN 105767 AGL","2",112.280131003081,102.184114527731,10.0960164753502,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",30,"CN 105767 AGL","2",101.238444263341,92.957258554482,8.2811857088591,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",30,"CN 105767 AGL","2",126.128195607096,113.527957261068,12.6002383460275,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",31,"CN 105777 AGL","1",40.4680655510241,38.9866958935152,1.48136965750892,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",31,"CN 105777 AGL","1",43.5532459638072,41.842169975275,1.71107598853229,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",31,"CN 105777 AGL","1",51.8654310177903,49.4569676458623,2.40846337192798,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",31,"CN 105777 AGL","1",67.5648881594684,63.5343396520571,4.03054850741132,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",31,"CN 105777 AGL","1",62.0622297596148,58.6448605487549,3.41736921085997,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",31,"CN 105777 AGL","1",70.1392718516376,65.8055751655221,4.33369668611557,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",31,"CN 105777 AGL","1",99.391582820217,90.9078753645394,8.48370745567762,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",31,"CN 105777 AGL","1",91.2788619551518,84.0733760397459,7.20548591540592,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",31,"CN 105777 AGL","1",109.594871424395,99.3695253301576,10.2253460942373,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",32,"CN 105789 AGL","2",40.4785183661237,39.4348309616376,1.04368740448609,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",32,"CN 105789 AGL","2",43.0236551563555,41.8465037288436,1.17715142751193,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",32,"CN 105789 AGL","2",52.0139841126094,50.3032518999513,1.71073221265807,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",32,"CN 105789 AGL","2",75.7815430408111,72.2039553777923,3.5775876630188,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",32,"CN 105789 AGL","2",69.6760305310889,66.6401463844949,3.03588414659403,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",32,"CN 105789 AGL","2",77.5291634277168,73.7887377467502,3.74042568096664,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",32,"CN 105789 AGL","2",97.8581472716053,91.9734348256512,5.88471244595416,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",32,"CN 105789 AGL","2",89.5663266382414,84.6113755734526,4.95495106478879,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",32,"CN 105789 AGL","2",107.249035664482,100.221241617289,7.02779404719317,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",33,"CN 105791 AGL","1",41.2467675803245,39.2468458684512,1.9999217118733,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",33,"CN 105791 AGL","1",44.9321728632353,42.5691356079394,2.36303725529586,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",33,"CN 105791 AGL","1",51.8083958135295,48.6918417643118,3.11655404921766,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",33,"CN 105791 AGL","1",58.1977642471982,54.2940597628606,3.9037044843376,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",33,"CN 105791 AGL","1",53.7784385867933,50.428024689006,3.35041389778724,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",33,"CN 105791 AGL","1",61.1130163932227,56.8228416248049,4.29017476841782,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",33,"CN 105791 AGL","1",94.9912131490244,85.0143505403546,9.97686260866985,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",33,"CN 105791 AGL","1",88.6181405899646,79.8734691434319,8.74467144653268,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",33,"CN 105791 AGL","1",104.064341975973,92.2094962197276,11.8548457562449,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",34,"CN 105862 AGL","7",48.1188385247116,47.0572703524119,1.06156817229971,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",34,"CN 105862 AGL","7",51.0392999829573,49.8465596101498,1.19274037280744,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",34,"CN 105862 AGL","7",63.0330815489682,61.2238457712956,1.80923577767263,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",34,"CN 105862 AGL","7",101.561201955743,96.9452590422789,4.6159429134641,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",34,"CN 105862 AGL","7",92.4502075508905,88.609644440604,3.84056311028645,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",34,"CN 105862 AGL","7",103.304989056476,98.5328995501564,4.77208950631997,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",34,"CN 105862 AGL","7",126.581985306598,119.490899279364,7.09108602723374,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",34,"CN 105862 AGL","7",114.068317017562,108.277886865994,5.79043015156782,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",34,"CN 105862 AGL","7",140.504839544219,131.821560577456,8.68327896676297,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",35,"CN 105863 AGL","7",46.7223735066815,45.9126755474548,0.809697959226732,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",35,"CN 105863 AGL","7",49.2974093182405,48.3968613714236,0.900547946816914,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",35,"CN 105863 AGL","7",61.2745105621741,59.8893659656584,1.38514459651576,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",35,"CN 105863 AGL","7",104.740055409368,100.75667156538,3.98338384398755,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",35,"CN 105863 AGL","7",95.3354227441275,92.0239534699301,3.31146927419741,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",35,"CN 105863 AGL","7",105.628302578851,101.578376341206,4.04992623764493,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",35,"CN 105863 AGL","7",122.031732029834,116.658273920222,5.37345810961237,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",35,"CN 105863 AGL","7",109.812083767635,105.441617833787,4.37046593384791,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",35,"CN 105863 AGL","7",135.066922339251,128.515005318948,6.55191702030342,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",36,"CN 105864 AGL","7",48.1515973022118,47.371417339877,0.780179962334884,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",36,"CN 105864 AGL","7",50.6736442889614,49.8103293293906,0.863314959570779,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",36,"CN 105864 AGL","7",62.4303487527633,61.1251300979652,1.30521865479808,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",36,"CN 105864 AGL","7",103.796852182544,100.238203051746,3.55864913079843,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",36,"CN 105864 AGL","7",95.163714457394,92.1638628712669,2.99985158612709,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",36,"CN 105864 AGL","7",104.511732167293,100.904746984215,3.60698518307875,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",36,"CN 105864 AGL","7",118.543598742078,113.924441664168,4.61915707790985,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",36,"CN 105864 AGL","7",107.649314450359,103.826466224227,3.82284822613214,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",36,"CN 105864 AGL","7",129.895018586669,124.369487143082,5.52553144358663,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",37,"CN 105865 AGL","7",47.6096541351248,46.690641384718,0.919012750406758,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",37,"CN 105865 AGL","7",50.3418788845448,49.3154957798298,1.02638310471501,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",37,"CN 105865 AGL","7",62.3884760134077,60.8197550005036,1.56872101290402,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",37,"CN 105865 AGL","7",103.893019862592,99.6143861982355,4.27863366435668,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",37,"CN 105865 AGL","7",94.5866161768139,91.0270519218242,3.55956425498962,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",37,"CN 105865 AGL","7",105.161709812561,100.780144537836,4.38156527472499,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",37,"CN 105865 AGL","7",124.521017826103,118.424512760689,6.09650506541419,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",37,"CN 105865 AGL","7",112.147736653671,107.178443374187,4.96929327948347,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",37,"CN 105865 AGL","7",137.948003206499,130.505145370813,7.44285783568597,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",38,"CN 105895 AGL","2",42.6123715230065,41.2953152115095,1.31705631149697,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",38,"CN 105895 AGL","2",45.5068773600919,44.0079652172309,1.49891214286105,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",38,"CN 105895 AGL","2",54.1784473359905,52.0671088164181,2.11133851957236,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",38,"CN 105895 AGL","2",72.8945597148661,69.1232918290736,3.77126788579255,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",38,"CN 105895 AGL","2",67.2864788461662,64.0603269850616,3.22615186110458,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",38,"CN 105895 AGL","2",75.0872025365379,71.0918631708097,3.99533936572823,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",38,"CN 105895 AGL","2",99.30217557435,92.4322778339732,6.86989774037677,"T + 1.5"
"Marchouch, Morocco 2017","Mo17","Mediterranean",38,"CN 105895 AGL","2",91.6350647902122,85.7536455671168,5.88141922309536,"T + 1.5"
"Metaponto, Italy 2017","It17","Mediterranean",38,"CN 105895 AGL","2",108.386111821303,100.253309632086,8.13280218921609,"T + 1.5"
"Rosthern, Canada 2017","Ro17","Temperate",39,"CN 106265 AGL","7",48.7821487240993,47.5120705486382,1.27007817546108,"T + 1.5"
"Sutherland, Canada 2017","Su17","Temperate",39,"CN 106265 AGL","7",51.9254244635304,50.4888083087633,1.43661615476713,"T + 1.5"
"Central Ferry, USA 2018","Us18","Temperate",39,"CN 106265 AGL","7",63.3115607093576,61.1887079499105,2.12285275944706,"T + 1.5"
"Bhopal, India 2017","In17","South Asia",39,"CN 106265 AGL","7",94.8010253048416,90.1193974953364,4.68162780950526,"T + 1.5"
"Jessore, Bangladesh 2017","Ba17","South Asia",39,"CN 106265 AGL","7",86.7032120130491,82.7706366625253,3.93257535052382,"T + 1.5"
"Bardiya, Nepal 2017","Ne17","South Asia",39,"CN 106265 AGL","7",97.0452662793697,92.1450854874776,4.90018079189208,"T + 1.5"
"Cordoba, Spain 2017","Sp17","Mediterranean",39,"CN 106265 AGL","7",123.841521084742,115.971377367706,7.8701437170363,"T + 1.5"
